keytermId,courseId,keyterm,page,chapterId,sectionId,wikipedia_term,definition,wiki_url
20122,c86c8c8d-dca6-41cd-a010-a83e40d93e75,thermals,40,2,1,thermals,"A thermal column (or thermal) is a column of rising air in the lower altitudes of Earth's atmosphere, a form of atmospheric updraft. Thermals are created by the uneven heating of Earth's surface from solar radiation, and are an example of convection, specifically atmospheric convection. The Sun warms the ground, which in turn warms the air directly above it.",https://en.wikipedia.org/wiki/Thermal
320624,c86c8c8d-dca6-41cd-a010-a83e40d93e75,thermograph,0,0,0,,A recording instrument that gives a continuous trace of temperature with time.,
320625,c86c8c8d-dca6-41cd-a010-a83e40d93e75,thermometer,0,0,0,,An instrument used to measure temperature.,
10434,c86c8c8d-dca6-41cd-a010-a83e40d93e75,thermosphere,16,1,4,thermosphere,The atmospheric layer above the mesosphere. It extends from 90 km to outer space.,https://en.wikipedia.org/wiki/Thermosphere
110207,c86c8c8d-dca6-41cd-a010-a83e40d93e75,thunder,320,11,2,thunder,The sound due to rapidly expanding gases along the channel of a lightning discharge.,https://en.wikipedia.org/wiki/Thunder
320626,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tipping bucket rain gage,0,0,0,,A device that accumulates rainfall in increments of 0.01 in. by containers that alternately fill and empty (tip).,
120104,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tornado,334,12,1,tornado,"An intense, rotating column of air that protrudes from a cumulonimbus cloud in the shape of a funnel or a rope and touches the ground. ",https://en.wikipedia.org/wiki/Tornado
120110,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tornado alley,336,12,1,tornado_alley,,https://en.wikipedia.org/wiki/Tornado_Alley
120319,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tornado outbreak,345,12,3,tornado_outbreak,,https://en.wikipedia.org/wiki/Tornado_outbreak
120307,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tornado warning,341,12,3,tornado_warning,,https://en.wikipedia.org/wiki/Tornado_warning
120310,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tornado watch,341,12,3,tornado_watch,,https://en.wikipedia.org/wiki/Tornado_watch
120107,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tornadoes,334,12,1,tornadoes,,https://en.wikipedia.org/wiki/Tornado
130301,c86c8c8d-dca6-41cd-a010-a83e40d93e75,trade wind inversion,367,13,3,trade_wind_inversion,,https://en.wikipedia.org/wiki/Trade_winds
80131,c86c8c8d-dca6-41cd-a010-a83e40d93e75,trade winds,210,8,1,trade_winds,The winds that occupy most of the tropics and blow from the subtropical highs to the equatorial low.,https://en.wikipedia.org/wiki/Trade_winds
320177,c86c8c8d-dca6-41cd-a010-a83e40d93e75,training,167,6,3,training,,https://en.wikipedia.org/wiki/Training
320627,c86c8c8d-dca6-41cd-a010-a83e40d93e75,transpiration,0,0,0,,The release of water vapor to the atmosphere by plants.,
140337,c86c8c8d-dca6-41cd-a010-a83e40d93e75,trend forecast,408,14,3,trend_forecast,,https://en.wikipedia.org/wiki/Trend_analysis
320628,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tropical air mass,0,0,0,,A warm-to-hot air mass that forms in the subtropics.,
130207,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tropical cyclone,363,13,2,tropical_cyclone,,https://en.wikipedia.org/wiki/Tropical_cyclone
130307,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tropical depression,369,13,3,tropical_depression,A mass of thunderstorms and clouds generally with a cyclonic wind circulation of between 20 and 34 knots,https://en.wikipedia.org/wiki/Tropical_cyclone
320629,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tropical disturbance,0,0,0,,An organized mass of thunderstorms with a slight cyclonic wind circulation of less than 20 knots.,
130310,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tropical storm,369,13,3,tropical_storm,Organized thunderstorms with a cyclonic wind circulation between 35 and 64 knots.,https://en.wikipedia.org/wiki/Tropical_cyclone
130110,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tropical wave,362,13,1,tropical_wave,,https://en.wikipedia.org/wiki/Tropical_wave
320630,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tropopause,0,0,0,,The boundary between the troposphere and the stratosphere.,
10422,c86c8c8d-dca6-41cd-a010-a83e40d93e75,troposphere,15,1,4,troposphere,The layer of the atmosphere extending from the earth's surface up to the tropopause (about 10 km above the ground).,https://en.wikipedia.org/wiki/Troposphere
70222,c86c8c8d-dca6-41cd-a010-a83e40d93e75,troughs,181,7,2,troughs,"In meteorology, an elongated area of relatively low atmospheric pressure; the opposite of a ridge.",https://en.wikipedia.org/wiki/Trough_(meteorology)
320631,c86c8c8d-dca6-41cd-a010-a83e40d93e75,tundra ,0,0,0,,"Climate Found almost exclusively in the northern hemisphere or at high altitudes in many mountainous regions. A treeless climatic realm of sedges, grasses, mosses, and lichens that is dominated by a long, bitterly cold winter.",
80213,c86c8c8d-dca6-41cd-a010-a83e40d93e75,turbulence,218,8,2,turbulence,Any irregular or disturbed flow in the atmosphere that produces gusts and eddies.,https://en.wikipedia.org/wiki/Turbulence
320632,c86c8c8d-dca6-41cd-a010-a83e40d93e75,twilight,0,0,0,,The time immediately before sunrise and after sunset when the sky remain illuminated.,
130210,c86c8c8d-dca6-41cd-a010-a83e40d93e75,typhoon,363,13,2,typhoon,A hurricane that forms in the western Pacific Ocean.,https://en.wikipedia.org/wiki/Typhoon
20146,c86c8c8d-dca6-41cd-a010-a83e40d93e75,ultraviolet,44,2,1,ultraviolet_(UV)_radiation,Electromagnetic radiation with wave-lengths longer than X-rays but shorter than visible light.,https://en.wikipedia.org/wiki/Extreme_Ultraviolet_Explorer
320048,c86c8c8d-dca6-41cd-a010-a83e40d93e75,ultraviolet (UV) radiation,44,2,1,ultraviolet_(UV)_radiation,,https://en.wikipedia.org/wiki/Extreme_Ultraviolet_Explorer
90243,c86c8c8d-dca6-41cd-a010-a83e40d93e75,upper-level front,264,9,2,upper-level_front,,https://en.wikipedia.org/wiki/Shortwave_(meteorology)
40210,c86c8c8d-dca6-41cd-a010-a83e40d93e75,upslope fog,99,4,2,upslope_fog,"Fog formed as moist, stable air flows upward over a topographic barrier.",https://en.wikipedia.org/wiki/Fog
320634,c86c8c8d-dca6-41cd-a010-a83e40d93e75,upslope precipitation ,0,0,0,,"Precipitation that forms due to moist, stable air gradually rising along an elevated plain. Upslope precipitation is common over the western Great Plains, especially east of the Rock Mountains.",
70613,c86c8c8d-dca6-41cd-a010-a83e40d93e75,upwelling,199,7,6,upwelling,The rising of water (usually cold) toward the surface from the deeper regions of a body of water.,https://en.wikipedia.org/wiki/Upwelling
320635,c86c8c8d-dca6-41cd-a010-a83e40d93e75,urban heat island,0,0,0,,The increased air temperatures in urban areas as contrasted to the cooler surrounding rural areas.,
320633,c86c8c8d-dca6-41cd-a010-a83e40d93e75,UV,44,2,1,ultraviolet_(UV)_radiation,Electromagnetic radiation with wave-lengths longer than X-rays but shorter than visible light.,https://en.wikipedia.org/wiki/Extreme_Ultraviolet_Explorer
80322,c86c8c8d-dca6-41cd-a010-a83e40d93e75,valley breeze,224,8,3,valley_breeze,See Mountain breeze.,https://en.wikipedia.org/wiki/Mountain_breeze_and_valley_breeze
320636,c86c8c8d-dca6-41cd-a010-a83e40d93e75,valley fog ,0,0,0,,See Radiation fog.,
320637,c86c8c8d-dca6-41cd-a010-a83e40d93e75,vapor pressure,0,0,0,,The pressure exerted by the water vapor molecules in a given volume of air.,
20310,c86c8c8d-dca6-41cd-a010-a83e40d93e75,vernal equinox,58,2,3,vernal_equinox,The equinox at which the sun approaches the Northern Hemisphere and passes directly over the equator. Occurs around March 20.,https://en.wikipedia.org/wiki/Equinox
140355,c86c8c8d-dca6-41cd-a010-a83e40d93e75,very short-range forecast,410,14,3,very_short-range_forecast,,https://en.wikipedia.org/wiki/Thought_experiment
60207,c86c8c8d-dca6-41cd-a010-a83e40d93e75,virga,152,6,2,virga,Precipitation that falls from a cloud but evaporates before reaching the ground. (See Fall streaks.),https://en.wikipedia.org/wiki/Virga
320638,c86c8c8d-dca6-41cd-a010-a83e40d93e75,virtual temperature,0,0,0,,An adjustment applied to the real air temperature to account for a reduction in air density due to the presence of water vapor.,
320639,c86c8c8d-dca6-41cd-a010-a83e40d93e75,viscosity,0,0,0,,The resistance of fluid flow.,
320640,c86c8c8d-dca6-41cd-a010-a83e40d93e75,visibility,0,0,0,,The greatest distance an observer can see and identify prominent objects.,
320641,c86c8c8d-dca6-41cd-a010-a83e40d93e75,visible light ,0,0,0,,That portion of the electromagnetic spectrum from 0.4 to 0.7 µm wavelengths that is visible.,
20149,c86c8c8d-dca6-41cd-a010-a83e40d93e75,visible region,44,2,1,visible_region,,https://en.wikipedia.org/wiki/Visible_spectrum
320642,c86c8c8d-dca6-41cd-a010-a83e40d93e75,vorticity,0,0,0,vorticity,"A measure of the spin of a fluid, usually small air parcels. Absolute vorticity is the combined vorticity due to the earth's rotation and the vorticity due to the air's circulation relative to the earth. Relative vorticity is due to the curving of the air flow and wind shear.",https://en.wikipedia.org/wiki/vorticity
110176,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wall cloud,313,11,1,wall_cloud,"A localized, persistent, often abrupt lowering from a rain-free base. Wall clouds can range from a fraction of a mile up to nearly five miles in diameter, and normally are found on the south or southwest (inflow) side of the thunderstorm. ""Wall cloud"" also is used occasionally in tropical meteorology to describe the inner cloud wall surrounding the eye of a tropical cyclone, but the proper term for this feature is eyewall.",https://en.wikipedia.org/wiki/Wall_cloud
100316,c86c8c8d-dca6-41cd-a010-a83e40d93e75,warm advection,277,10,3,warm_advection,,http://ww2010.atmos.uiuc.edu/(Gh)/guides/mtr/af/adv/wadv.rxml
90222,c86c8c8d-dca6-41cd-a010-a83e40d93e75,warm front,257,9,2,warm_front,The leading edge of a warm air mass.,https://en.wikipedia.org/wiki/Warm_front
90240,c86c8c8d-dca6-41cd-a010-a83e40d93e75,warm occlusion,263,9,2,warm_occlusion,,https://en.wikipedia.org/wiki/Surface_weather_analysis
100107,c86c8c8d-dca6-41cd-a010-a83e40d93e75,warm sector,270,10,1,warm_sector,,https://en.wikipedia.org/wiki/Warm_front
320643,c86c8c8d-dca6-41cd-a010-a83e40d93e75,water balance,0,0,0,,"The comparison of actual and potential evapotranspiration with the amount of precipitation, usually on a monthly basis.",
320644,c86c8c8d-dca6-41cd-a010-a83e40d93e75,water budget ,0,0,0,,Balance sheet for the inputs and outputs of water to and from the various global water reservoirs.,
320645,c86c8c8d-dca6-41cd-a010-a83e40d93e75,water equivalent,0,0,0,,"The depth of water that would result from the melting of a snow sample. Typically about 10 inches of snow will melt to 1 inch of water, producing a water equivalent of 10 to 1.",
10304,c86c8c8d-dca6-41cd-a010-a83e40d93e75,water vapor,9,1,3,water_vapor,"Water vapor is the gaseous phase of water. It is one state of water within the hydrosphere. Water vapor can be produced from the evaporation or boiling of liquid water or from the sublimation of ice. Unlike other forms of water, water vapor is invisible.[4] Under typical atmospheric conditions, water vapor is continuously generated by evaporation and removed by condensation. It is lighter than air and triggers convection currents that can lead to clouds.",https://en.wikipedia.org/wiki/Water_vapor
120801,c86c8c8d-dca6-41cd-a010-a83e40d93e75,waterspout,356,12,8,waterspout,,https://en.wikipedia.org/wiki/Waterspout
100110,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wave cyclone,270,10,1,wave_cyclone,,https://en.wikipedia.org/wiki/Extratropical_cyclone
320646,c86c8c8d-dca6-41cd-a010-a83e40d93e75,weather,0,0,0,weather,"The state of the atmosphere in terms of such variables as temperature, cloudiness, precipitation, and radiation.",
140340,c86c8c8d-dca6-41cd-a010-a83e40d93e75,weather type forecast,409,14,3,weather_type_forecast,,
140101,c86c8c8d-dca6-41cd-a010-a83e40d93e75,weather warning,400,14,1,weather_warning,"Hazardous  weather conditions that pose a threat to life and/or property are occurring, imminent, or highly likely.",https://en.wikipedia.org/wiki/Weather_warning
140104,c86c8c8d-dca6-41cd-a010-a83e40d93e75,weather watch,400,14,1,weather_watch,,https://en.wikipedia.org/wiki/Weather_warning
320647,c86c8c8d-dca6-41cd-a010-a83e40d93e75,weighing bucket rain gage,0,0,0,,A device that is calibrated so that the weight of rainfall is recorded directly in terms of rainfall in millimeters or in inches.,
80134,c86c8c8d-dca6-41cd-a010-a83e40d93e75,westerlies,210,8,1,westerlies,,https://en.wikipedia.org/wiki/Westerlies
320648,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wet-bulb depression,0,0,0,,The difference in degrees between the air temperature (dry-bulb temperature) and the wet-bulb temperature.,
30222,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wet-bulb temperature,86,3,2,wet-bulb_temperature,"The wet-bulb temperature is the temperature a parcel of air would have if it were cooled to saturation (100% relative humidity) by the evaporation of water into it, with the latent heat being supplied by the parcel.",https://en.wikipedia.org/wiki/Wet-bulb_temperature
320649,c86c8c8d-dca6-41cd-a010-a83e40d93e75,whirlwind,0,0,0,,"A small but rapidly rotating wind made visible by the dust, sand, and debris it picks up from the surface. It develops best on clear, dry, hot afternoons.",
320650,c86c8c8d-dca6-41cd-a010-a83e40d93e75,white frost ,0,0,0,frost,Ice crystals that form on surfaces instead of dew when the dew point is below freezing.,
10440,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wind,19,1,4,wind,"Wind is the flow of gases on a large scale. On the surface of the Earth, wind consists of the bulk movement of air.",https://en.wikipedia.org/wiki/Wind
30202,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wind chill,80,3,2,wind-chill_index,"The cooling effect of any combination of temperature and wind, expressed as the loss of body heat. Also called wind-chill index.",
10443,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wind direction,20,1,4,wind_direction,"Wind direction is reported by the direction from which it originates. For example, a northerly wind blows from the north to the south.[1] Wind direction is usually reported in cardinal directions or in azimuth degrees. For example, a wind coming from the south is given as 180 degrees; one from the east is 90 degrees.",https://en.wikipedia.org/wiki/Wind_direction
80216,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wind shear,218,8,2,wind_shear,A difference in wind speed or direction between two wind currents in the atmosphere.,https://en.wikipedia.org/wiki/Wind_shear
10446,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wind speed,20,1,4,wind_speed,"Wind speed, or wind flow velocity, is a fundamental atmospheric quantity.Wind speed is caused by air moving from high pressure to low pressure, usually due to changes in temperature.",https://en.wikipedia.org/wiki/Wind_speed
320651,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wind vane,0,0,0,,An instrument used to determine wind direction.,
70607,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wind waves,198,7,6,wind_waves,"In fluid dynamics, wind waves, or wind-generatedwaves, are surface waves that occur on the free surface of bodies of water (like oceans, seas, lakes, rivers, canals, puddles or ponds). They result from thewind blowing over an area of fluid surface.",https://en.wikipedia.org/wiki/Wind_wave
30201,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wind-chill,80,3,2,wind-chill_index,"The cooling effect of any combination of temperature and wind, expressed as the loss of body heat. Also called wind-chill index.",https://en.wikipedia.org/wiki/Wind_chill
320073,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wind-chill index,80,3,2,wind-chill_index,"The cooling effect of any combination of temperature and wind, expressed as the loss of body heat. Also called wind-chill index.",https://en.wikipedia.org/wiki/Wind_chill
320652,c86c8c8d-dca6-41cd-a010-a83e40d93e75,windsock,0,0,0,,"A large, conical, open bag designed to indicate wind direction and relative speed; usually used at small airports.",
20307,c86c8c8d-dca6-41cd-a010-a83e40d93e75,winter solstice,57,2,3,winter_solstice,"Approximately December 22 in the Northern Hemisphere when the sun is lowest in the sky and directly overhead at latitude 23.5ºS, the Tropic of Capricorn.",https://en.wikipedia.org/wiki/Winter_solstice
100701,c86c8c8d-dca6-41cd-a010-a83e40d93e75,wrap-around band,290,10,7,wrap-around_band,"Precipitation that falls on the back side (in Northern Hemisphere the northwest side and vicinity) of a low pressure system. Usually, the moistureflow into a low pressure system will be on the south and east side of the low pressure. The cyclonic winds rotate this moisture around the low pressure system. Much of the moisture is lost as the air advects around the low pressure system and rises along the slope of the warm front. The precipitation on the back side of a low pressure system is often weaker in intensity as compared to both the precipitation along the fronts and in the warm sector of the low pressure. The wrap-around precipitation can be thought of as precipitation from the left over moisture that has made its way around the low pressure system.",
150213,c86c8c8d-dca6-41cd-a010-a83e40d93e75,Younger Dryas,435,15,2,Younger_Dryas,"The first and third climatic stages of the late-glacial period in northern Europe, in which cold tundralike conditions prevailed and plants of the genus Dryas were abundant. The Older Dryas(about 15,000 to 12,000 years ago) followed the last ice retreat, and the Younger Dryas (about 10,800 to 10,000 years ago) followed the Allerød stage.",https://en.wikipedia.org/wiki/Younger_Dryas
70416,c86c8c8d-dca6-41cd-a010-a83e40d93e75,zonal flow,191,7,4,zonal_flow,"The wind, or wind component, along the local parallel of latitude, as distinguished from the meridional wind.",https://en.wikipedia.org/wiki/Zonal_flow
